# Residuals  
# Time       	p            	Ux           	Uy           	k            	epsilon      
0.0716923    	8.951890e-004	2.972210e-004	1.133780e-003	4.773100e-004	2.732520e-004
0.0717179    	9.468630e-004	2.971070e-004	1.132900e-003	4.768510e-004	2.730700e-004
0.0717436    	8.620440e-004	2.969900e-004	1.132080e-003	4.763870e-004	2.728910e-004
0.0717692    	8.602650e-004	2.968780e-004	1.131140e-003	4.759150e-004	2.727100e-004
0.0717949    	8.582900e-004	2.967670e-004	1.130200e-003	4.754340e-004	2.725270e-004
0.0718205    	8.281210e-004	2.966590e-004	1.129200e-003	4.749460e-004	2.723350e-004
0.0718462    	8.798660e-004	2.965530e-004	1.128230e-003	4.744490e-004	2.721420e-004
0.0718718    	8.267130e-004	2.964430e-004	1.127290e-003	4.739550e-004	2.719460e-004
0.0718974    	8.141460e-004	2.963330e-004	1.126300e-003	4.734550e-004	2.717480e-004
0.0719231    	8.124970e-004	2.962230e-004	1.125270e-003	4.729450e-004	2.715460e-004
0.0719487    	8.242320e-004	2.961090e-004	1.124270e-003	4.724350e-004	2.713480e-004
0.0719744    	8.854320e-004	2.960020e-004	1.123270e-003	4.719160e-004	2.711470e-004
0.072        	8.533400e-004	2.958990e-004	1.122340e-003	4.713960e-004	2.709460e-004
0.0720256    	8.997940e-004	2.957960e-004	1.121430e-003	4.708800e-004	2.707470e-004
0.0720513    	8.155650e-004	2.956840e-004	1.120570e-003	4.703810e-004	2.705440e-004
0.0720769    	8.242530e-004	2.955710e-004	1.119660e-003	4.698940e-004	2.703400e-004
0.0721026    	8.256980e-004	2.954550e-004	1.118720e-003	4.694060e-004	2.701370e-004
0.0721282    	8.308840e-004	2.953320e-004	1.117810e-003	4.689210e-004	2.699360e-004
0.0721538    	8.219890e-004	2.952080e-004	1.116890e-003	4.684470e-004	2.697340e-004
0.0721795    	8.045800e-004	2.950870e-004	1.115920e-003	4.679800e-004	2.695280e-004
0.0722051    	8.200050e-004	2.949650e-004	1.114890e-003	4.675050e-004	2.693190e-004
0.0722308    	8.640210e-004	2.948380e-004	1.113850e-003	4.670210e-004	2.691100e-004
0.0722564    	8.328770e-004	2.947060e-004	1.112780e-003	4.665350e-004	2.689010e-004
0.0722821    	8.272590e-004	2.945700e-004	1.111700e-003	4.660430e-004	2.686910e-004
0.0723077    	8.048680e-004	2.944370e-004	1.110540e-003	4.655450e-004	2.684810e-004
0.0723333    	8.102370e-004	2.943100e-004	1.109370e-003	4.650410e-004	2.682680e-004
0.072359     	8.203660e-004	2.941850e-004	1.108210e-003	4.645300e-004	2.680580e-004
0.0723846    	8.353310e-004	2.940550e-004	1.107020e-003	4.640080e-004	2.678450e-004
0.0724103    	8.492190e-004	2.939280e-004	1.105790e-003	4.634790e-004	2.676290e-004
0.0724359    	8.846630e-004	2.938020e-004	1.104550e-003	4.629450e-004	2.674140e-004
0.0724615    	8.809000e-004	2.936760e-004	1.103270e-003	4.624150e-004	2.671980e-004
0.0724872    	9.433720e-004	2.935500e-004	1.101990e-003	4.618800e-004	2.669830e-004
0.0725128    	9.160240e-004	2.934240e-004	1.100690e-003	4.613450e-004	2.667700e-004
0.0725385    	8.687420e-004	2.932950e-004	1.099540e-003	4.608150e-004	2.665520e-004
0.0725641    	8.054080e-004	2.931670e-004	1.098360e-003	4.602840e-004	2.663300e-004
0.0725897    	8.077570e-004	2.930350e-004	1.097100e-003	4.597560e-004	2.661050e-004
0.0726154    	8.136430e-004	2.929000e-004	1.095880e-003	4.592270e-004	2.658800e-004
0.072641     	8.329820e-004	2.927600e-004	1.094660e-003	4.586940e-004	2.656500e-004
0.0726667    	8.436090e-004	2.926190e-004	1.093430e-003	4.581660e-004	2.654250e-004
0.0726923    	8.347540e-004	2.924860e-004	1.092190e-003	4.576390e-004	2.652020e-004
0.0727179    	8.560610e-004	2.923550e-004	1.090870e-003	4.571180e-004	2.649770e-004
0.0727436    	8.178820e-004	2.922290e-004	1.089560e-003	4.565970e-004	2.647480e-004
0.0727692    	8.034250e-004	2.921020e-004	1.088310e-003	4.560890e-004	2.645150e-004
0.0727949    	7.930960e-004	2.919690e-004	1.087080e-003	4.555830e-004	2.642830e-004
0.0728205    	7.933420e-004	2.918380e-004	1.085870e-003	4.550710e-004	2.640570e-004
0.0728462    	7.953480e-004	2.917050e-004	1.084740e-003	4.545510e-004	2.638260e-004
0.0728718    	7.986270e-004	2.915700e-004	1.083610e-003	4.540220e-004	2.635920e-004
0.0728974    	8.048750e-004	2.914320e-004	1.082450e-003	4.534880e-004	2.633580e-004
0.0729231    	8.028990e-004	2.912910e-004	1.081280e-003	4.529520e-004	2.631240e-004
0.0729487    	8.018080e-004	2.911470e-004	1.080100e-003	4.524060e-004	2.628880e-004
0.0729744    	8.058470e-004	2.910020e-004	1.078900e-003	4.518580e-004	2.626490e-004
0.073        	8.114030e-004	2.908540e-004	1.077670e-003	4.513050e-004	2.624060e-004
0.0730256    	8.225890e-004	2.907010e-004	1.076430e-003	4.507530e-004	2.621680e-004
0.0730513    	8.450850e-004	2.905490e-004	1.075170e-003	4.502000e-004	2.619260e-004
0.0730769    	9.040290e-004	2.904040e-004	1.073890e-003	4.496390e-004	2.616810e-004
0.0731026    	8.400550e-004	2.902490e-004	1.072620e-003	4.490800e-004	2.614380e-004
0.0731282    	8.903160e-004	2.900980e-004	1.071280e-003	4.485240e-004	2.611970e-004
0.0731538    	9.049730e-004	2.899550e-004	1.069880e-003	4.479580e-004	2.609530e-004
0.0731795    	9.166190e-004	2.897910e-004	1.068510e-003	4.473910e-004	2.607100e-004
0.0732051    	8.419720e-004	2.896360e-004	1.067140e-003	4.468300e-004	2.604600e-004
0.0732308    	8.413560e-004	2.894860e-004	1.065740e-003	4.462730e-004	2.602080e-004
0.0732564    	8.510760e-004	2.893330e-004	1.064320e-003	4.457180e-004	2.599540e-004
0.0732821    	8.614710e-004	2.891870e-004	1.062840e-003	4.451630e-004	2.596970e-004
0.0733077    	8.197050e-004	2.890230e-004	1.061410e-003	4.446070e-004	2.594370e-004
0.0733333    	8.286430e-004	2.888600e-004	1.059920e-003	4.440500e-004	2.591780e-004
0.073359     	8.194270e-004	2.886980e-004	1.058390e-003	4.434950e-004	2.589210e-004
0.0733846    	8.114100e-004	2.885320e-004	1.056860e-003	4.429460e-004	2.586640e-004
0.0734103    	8.618750e-004	2.883690e-004	1.055320e-003	4.424090e-004	2.584020e-004
0.0734359    	8.696420e-004	2.882070e-004	1.053750e-003	4.418710e-004	2.581390e-004
0.0734615    	8.181560e-004	2.880440e-004	1.052310e-003	4.413290e-004	2.578720e-004
0.0734872    	7.956510e-004	2.878850e-004	1.050850e-003	4.407860e-004	2.576030e-004
0.0735128    	8.198690e-004	2.877270e-004	1.049370e-003	4.402370e-004	2.573460e-004
0.0735385    	8.192210e-004	2.875690e-004	1.047910e-003	4.396810e-004	2.570940e-004
0.0735641    	8.091880e-004	2.874070e-004	1.046450e-003	4.391210e-004	2.568380e-004
0.0735897    	8.305660e-004	2.872450e-004	1.044980e-003	4.385580e-004	2.565790e-004
0.0736154    	8.033870e-004	2.870810e-004	1.043540e-003	4.379940e-004	2.563150e-004
0.073641     	8.195890e-004	2.869140e-004	1.042070e-003	4.374280e-004	2.560550e-004
0.0736667    	8.616670e-004	2.867420e-004	1.040590e-003	4.368620e-004	2.557980e-004
0.0736923    	7.980640e-004	2.865680e-004	1.039180e-003	4.362980e-004	2.555450e-004
0.0737179    	7.905090e-004	2.863930e-004	1.037830e-003	4.357280e-004	2.553000e-004
0.0737436    	7.893360e-004	2.862180e-004	1.036500e-003	4.351570e-004	2.550500e-004
0.0737692    	7.918030e-004	2.860440e-004	1.035170e-003	4.345840e-004	2.548000e-004
0.0737949    	7.942320e-004	2.858700e-004	1.033830e-003	4.340090e-004	2.545470e-004
0.0738205    	8.067260e-004	2.856930e-004	1.032460e-003	4.334280e-004	2.542880e-004
0.0738462    	7.970930e-004	2.855170e-004	1.031110e-003	4.328450e-004	2.540250e-004
0.0738718    	8.179990e-004	2.853360e-004	1.029730e-003	4.322620e-004	2.537590e-004
0.0738974    	8.160490e-004	2.851580e-004	1.028320e-003	4.316810e-004	2.534870e-004
0.0739231    	8.014640e-004	2.849770e-004	1.026900e-003	4.310950e-004	2.532140e-004
0.0739487    	8.469160e-004	2.847950e-004	1.025470e-003	4.305100e-004	2.529420e-004
0.0739744    	8.662660e-004	2.846160e-004	1.023990e-003	4.299300e-004	2.526700e-004
0.074        	8.133150e-004	2.844290e-004	1.022520e-003	4.293600e-004	2.523960e-004
0.0740256    	8.749260e-004	2.842490e-004	1.021030e-003	4.287970e-004	2.521230e-004
0.0740513    	8.385170e-004	2.840640e-004	1.019590e-003	4.282420e-004	2.518550e-004
0.0740769    	8.142520e-004	2.838720e-004	1.018100e-003	4.276860e-004	2.515890e-004
0.0741026    	8.097430e-004	2.836800e-004	1.016590e-003	4.271310e-004	2.513210e-004
0.0741282    	8.397600e-004	2.834820e-004	1.015070e-003	4.265710e-004	2.510560e-004
0.0741538    	8.384630e-004	2.832860e-004	1.013570e-003	4.260130e-004	2.507910e-004
0.0741795    	8.036570e-004	2.830920e-004	1.012020e-003	4.254540e-004	2.505300e-004
0.0742051    	7.890890e-004	2.828970e-004	1.010450e-003	4.248880e-004	2.502690e-004
0.0742308    	7.929280e-004	2.827070e-004	1.008850e-003	4.243190e-004	2.500070e-004
0.0742564    	7.972150e-004	2.825140e-004	1.007230e-003	4.237440e-004	2.497400e-004
0.0742821    	8.033060e-004	2.823190e-004	1.005590e-003	4.231630e-004	2.494710e-004
0.0743077    	8.283250e-004	2.821230e-004	1.003950e-003	4.225840e-004	2.491970e-004
0.0743333    	8.668320e-004	2.819260e-004	1.002280e-003	4.220020e-004	2.489210e-004
0.074359     	9.064040e-004	2.817290e-004	1.000600e-003	4.214200e-004	2.486500e-004
0.0743846    	8.609040e-004	2.815280e-004	9.988180e-004	4.208400e-004	2.483780e-004
0.0744103    	7.713920e-004	2.813240e-004	9.972260e-004	4.202560e-004	2.481030e-004
0.0744359    	7.650230e-004	2.811190e-004	9.955950e-004	4.196700e-004	2.478280e-004
0.0744615    	7.684750e-004	2.809130e-004	9.939900e-004	4.190830e-004	2.475500e-004
0.0744872    	7.753200e-004	2.807070e-004	9.924250e-004	4.185000e-004	2.472710e-004
0.0745128    	7.894580e-004	2.805010e-004	9.908940e-004	4.179200e-004	2.469880e-004
0.0745385    	8.197390e-004	2.802940e-004	9.893910e-004	4.173320e-004	2.467050e-004
0.0745641    	7.887880e-004	2.800860e-004	9.879530e-004	4.167510e-004	2.464200e-004
0.0745897    	8.016450e-004	2.798750e-004	9.865130e-004	4.161710e-004	2.461330e-004
0.0746154    	8.597270e-004	2.796650e-004	9.850900e-004	4.155940e-004	2.458450e-004
0.074641     	8.159930e-004	2.794560e-004	9.836170e-004	4.150170e-004	2.455580e-004
0.0746667    	8.375010e-004	2.792440e-004	9.822020e-004	4.144440e-004	2.452690e-004
0.0746923    	8.155560e-004	2.790320e-004	9.807830e-004	4.138820e-004	2.449770e-004
0.0747179    	7.726450e-004	2.788160e-004	9.794090e-004	4.133160e-004	2.446840e-004
0.0747436    	7.971860e-004	2.785970e-004	9.779920e-004	4.127450e-004	2.443900e-004
0.0747692    	8.302600e-004	2.783760e-004	9.765860e-004	4.121720e-004	2.440970e-004
0.0747949    	7.852270e-004	2.781570e-004	9.751510e-004	4.116070e-004	2.438130e-004
0.0748205    	7.784740e-004	2.779330e-004	9.736700e-004	4.110390e-004	2.435320e-004
0.0748462    	8.413260e-004	2.777040e-004	9.721960e-004	4.104650e-004	2.432500e-004
0.0748718    	8.477330e-004	2.774780e-004	9.706640e-004	4.098950e-004	2.429670e-004
0.0748974    	7.645050e-004	2.772320e-004	9.692080e-004	4.093180e-004	2.426860e-004
0.0749231    	7.748700e-004	2.769970e-004	9.676880e-004	4.087400e-004	2.424050e-004
0.0749487    	8.050650e-004	2.767670e-004	9.661730e-004	4.081590e-004	2.421230e-004
0.0749744    	8.218580e-004	2.765420e-004	9.646170e-004	4.075860e-004	2.418380e-004
0.075        	7.894230e-004	2.763140e-004	9.631390e-004	4.070090e-004	2.415500e-004
0.0750256    	7.807510e-004	2.760880e-004	9.616150e-004	4.064280e-004	2.412610e-004
0.0750513    	7.423700e-004	2.758600e-004	9.600590e-004	4.058480e-004	2.409760e-004
0.0750769    	7.437130e-004	2.756280e-004	9.584830e-004	4.052610e-004	2.406900e-004
0.0751026    	8.046780e-004	2.753940e-004	9.569050e-004	4.046740e-004	2.404030e-004
0.0751282    	7.427830e-004	2.751610e-004	9.553490e-004	4.040910e-004	2.401120e-004
0.0751538    	7.571720e-004	2.749290e-004	9.537220e-004	4.035030e-004	2.398190e-004
0.0751795    	7.438910e-004	2.746910e-004	9.521310e-004	4.029180e-004	2.395240e-004
0.0752051    	7.359130e-004	2.744470e-004	9.505110e-004	4.023370e-004	2.392260e-004
0.0752308    	7.350360e-004	2.742040e-004	9.488960e-004	4.017580e-004	2.389290e-004
0.0752564    	7.425970e-004	2.739590e-004	9.472690e-004	4.011900e-004	2.386350e-004
0.0752821    	7.790580e-004	2.737160e-004	9.456210e-004	4.006200e-004	2.383410e-004
0.0753077    	7.486830e-004	2.734730e-004	9.439620e-004	4.000520e-004	2.380440e-004
0.0753333    	8.349430e-004	2.732280e-004	9.423220e-004	3.994930e-004	2.377450e-004
0.075359     	7.360830e-004	2.729850e-004	9.407240e-004	3.989430e-004	2.374500e-004
0.0753846    	7.264960e-004	2.727460e-004	9.390700e-004	3.983880e-004	2.371550e-004
0.0754103    	7.267140e-004	2.725050e-004	9.374150e-004	3.978290e-004	2.368630e-004
0.0754359    	7.235620e-004	2.722580e-004	9.358160e-004	3.972710e-004	2.365720e-004
0.0754615    	7.298450e-004	2.720110e-004	9.342920e-004	3.967170e-004	2.362820e-004
0.0754872    	7.429740e-004	2.717600e-004	9.328330e-004	3.961600e-004	2.359910e-004
0.0755128    	7.968340e-004	2.715060e-004	9.313960e-004	3.956000e-004	2.356950e-004
0.0755385    	7.431620e-004	2.712490e-004	9.299390e-004	3.950390e-004	2.354000e-004
0.0755641    	7.736400e-004	2.709940e-004	9.284830e-004	3.944770e-004	2.351090e-004
0.0755897    	7.142240e-004	2.707400e-004	9.270340e-004	3.939120e-004	2.348150e-004
0.0756154    	7.070660e-004	2.704800e-004	9.256350e-004	3.933500e-004	2.345240e-004
0.075641     	6.942070e-004	2.702180e-004	9.242220e-004	3.927950e-004	2.342340e-004
0.0756667    	6.931970e-004	2.699490e-004	9.228090e-004	3.922360e-004	2.339400e-004
0.0756923    	7.701440e-004	2.696790e-004	9.213740e-004	3.916690e-004	2.336410e-004
0.0757179    	7.776190e-004	2.694180e-004	9.199220e-004	3.911000e-004	2.333420e-004
0.0757436    	6.961370e-004	2.691470e-004	9.185510e-004	3.905380e-004	2.330380e-004
0.0757692    	6.966610e-004	2.688890e-004	9.171050e-004	3.899710e-004	2.327370e-004
0.0757949    	6.962650e-004	2.686320e-004	9.156670e-004	3.893970e-004	2.324370e-004
0.0758205    	6.964730e-004	2.683770e-004	9.142180e-004	3.888290e-004	2.321350e-004
0.0758462    	6.985720e-004	2.681170e-004	9.127720e-004	3.882610e-004	2.318300e-004
0.0758718    	6.928830e-004	2.678540e-004	9.113360e-004	3.876890e-004	2.315250e-004
0.0758974    	7.033780e-004	2.675850e-004	9.098990e-004	3.871240e-004	2.312180e-004
0.0759231    	7.072530e-004	2.673170e-004	9.084400e-004	3.865540e-004	2.309090e-004
0.0759487    	7.319520e-004	2.670480e-004	9.069900e-004	3.859900e-004	2.305950e-004
0.0759744    	6.913810e-004	2.667760e-004	9.055760e-004	3.854330e-004	2.302900e-004
0.076        	6.726270e-004	2.665010e-004	9.041210e-004	3.848790e-004	2.299880e-004
0.0760256    	6.651130e-004	2.662270e-004	9.026560e-004	3.843420e-004	2.296850e-004
0.0760513    	6.801430e-004	2.659550e-004	9.011790e-004	3.838040e-004	2.293820e-004
0.0760769    	7.195360e-004	2.656850e-004	8.996950e-004	3.832650e-004	2.290830e-004
0.0761026    	6.722500e-004	2.654140e-004	8.982400e-004	3.827250e-004	2.287830e-004
0.0761282    	6.682050e-004	2.651460e-004	8.967240e-004	3.821920e-004	2.284850e-004
0.0761538    	6.606930e-004	2.648760e-004	8.951990e-004	3.816550e-004	2.281930e-004
0.0761795    	6.589350e-004	2.646050e-004	8.936740e-004	3.811140e-004	2.279040e-004
0.0762051    	6.645470e-004	2.643320e-004	8.921360e-004	3.805780e-004	2.276100e-004
0.0762308    	6.801080e-004	2.640570e-004	8.906100e-004	3.800460e-004	2.273160e-004
0.0762564    	7.089470e-004	2.637810e-004	8.890790e-004	3.795140e-004	2.270210e-004
0.0762821    	7.342120e-004	2.635010e-004	8.875390e-004	3.789800e-004	2.267240e-004
0.0763077    	6.610160e-004	2.632160e-004	8.860940e-004	3.784460e-004	2.264280e-004
0.0763333    	6.414030e-004	2.629310e-004	8.845840e-004	3.779170e-004	2.261340e-004
0.076359     	6.418770e-004	2.626460e-004	8.831360e-004	3.773850e-004	2.258380e-004
0.0763846    	6.435770e-004	2.623600e-004	8.817730e-004	3.768460e-004	2.255380e-004
0.0764103    	6.489350e-004	2.620710e-004	8.804720e-004	3.763020e-004	2.252350e-004
0.0764359    	6.539790e-004	2.617780e-004	8.791800e-004	3.757690e-004	2.249300e-004
0.0764615    	6.725560e-004	2.614850e-004	8.779040e-004	3.752380e-004	2.246240e-004
0.0764872    	6.827650e-004	2.611910e-004	8.766720e-004	3.747020e-004	2.243210e-004
0.0765128    	7.058350e-004	2.609000e-004	8.753630e-004	3.741660e-004	2.240130e-004
0.0765385    	7.017200e-004	2.606070e-004	8.741060e-004	3.736300e-004	2.237060e-004
0.0765641    	6.395720e-004	2.603220e-004	8.728130e-004	3.730950e-004	2.234010e-004
0.0765897    	6.337060e-004	2.600360e-004	8.715890e-004	3.725590e-004	2.230920e-004
0.0766154    	6.884080e-004	2.597470e-004	8.703910e-004	3.720250e-004	2.227850e-004
0.076641     	6.975140e-004	2.594640e-004	8.691530e-004	3.714940e-004	2.224790e-004
0.0766667    	6.431040e-004	2.591650e-004	8.679900e-004	3.709750e-004	2.221720e-004
0.0766923    	6.398310e-004	2.588740e-004	8.667470e-004	3.704510e-004	2.218640e-004
0.0767179    	6.202270e-004	2.585780e-004	8.655450e-004	3.699430e-004	2.215540e-004
0.0767436    	6.268080e-004	2.582850e-004	8.643310e-004	3.694400e-004	2.212460e-004
0.0767692    	6.066040e-004	2.579940e-004	8.630890e-004	3.689370e-004	2.209400e-004
0.0767949    	6.138850e-004	2.577000e-004	8.618470e-004	3.684310e-004	2.206380e-004
0.0768205    	6.100580e-004	2.574070e-004	8.606140e-004	3.679270e-004	2.203390e-004
0.0768462    	6.177140e-004	2.571210e-004	8.593560e-004	3.674250e-004	2.200430e-004
0.0768718    	6.374520e-004	2.568350e-004	8.580880e-004	3.669160e-004	2.197500e-004
0.0768974    	6.190350e-004	2.565480e-004	8.568300e-004	3.664020e-004	2.194550e-004
0.0769231    	6.250360e-004	2.562570e-004	8.555800e-004	3.658940e-004	2.191590e-004
0.0769487    	6.166390e-004	2.559650e-004	8.543860e-004	3.653960e-004	2.188660e-004
0.0769744    	5.970060e-004	2.556700e-004	8.531700e-004	3.648970e-004	2.185760e-004
0.077        	5.873910e-004	2.553790e-004	8.519230e-004	3.644040e-004	2.182880e-004
0.0770256    	5.777640e-004	2.550860e-004	8.506730e-004	3.639060e-004	2.180010e-004
0.0770513    	6.381810e-004	2.547910e-004	8.494160e-004	3.634030e-004	2.177110e-004
0.0770769    	5.892650e-004	2.544890e-004	8.482170e-004	3.629050e-004	2.174170e-004
0.0771026    	5.740430e-004	2.541860e-004	8.469720e-004	3.624060e-004	2.171250e-004
0.0771282    	5.706290e-004	2.538820e-004	8.457180e-004	3.619060e-004	2.168340e-004
0.0771538    	5.713520e-004	2.535790e-004	8.444700e-004	3.614120e-004	2.165480e-004
0.0771795    	5.729680e-004	2.532780e-004	8.432170e-004	3.609200e-004	2.162620e-004
0.0772051    	5.882300e-004	2.529750e-004	8.419640e-004	3.604230e-004	2.159710e-004
0.0772308    	6.211310e-004	2.526720e-004	8.407120e-004	3.599230e-004	2.156760e-004
0.0772564    	6.442590e-004	2.523670e-004	8.394650e-004	3.594320e-004	2.153810e-004
0.0772821    	5.807900e-004	2.520590e-004	8.383620e-004	3.589450e-004	2.150820e-004
0.0773077    	5.670640e-004	2.517490e-004	8.372080e-004	3.584620e-004	2.147800e-004
0.0773333    	5.673970e-004	2.514370e-004	8.360330e-004	3.579790e-004	2.144790e-004
0.077359     	5.544600e-004	2.511260e-004	8.348550e-004	3.575010e-004	2.141810e-004
0.0773846    	5.543060e-004	2.508190e-004	8.337290e-004	3.570270e-004	2.138840e-004
0.0774103    	5.581540e-004	2.505140e-004	8.326480e-004	3.565640e-004	2.135870e-004
0.0774359    	6.272160e-004	2.502060e-004	8.316070e-004	3.561110e-004	2.132950e-004
0.0774615    	6.467680e-004	2.499030e-004	8.305540e-004	3.556550e-004	2.130030e-004
0.0774872    	5.789550e-004	2.495890e-004	8.296000e-004	3.551960e-004	2.127120e-004
0.0775128    	5.914370e-004	2.492850e-004	8.285320e-004	3.547360e-004	2.124230e-004
0.0775385    	5.632810e-004	2.489820e-004	8.274970e-004	3.542750e-004	2.121410e-004
0.0775641    	5.453110e-004	2.486860e-004	8.265210e-004	3.538190e-004	2.118620e-004
0.0775897    	5.421580e-004	2.483910e-004	8.255890e-004	3.533640e-004	2.115820e-004
0.0776154    	5.337930e-004	2.480930e-004	8.246570e-004	3.529090e-004	2.113010e-004
0.077641     	5.237700e-004	2.477930e-004	8.237270e-004	3.524580e-004	2.110170e-004
0.0776667    	5.266330e-004	2.474950e-004	8.227900e-004	3.520080e-004	2.107350e-004
0.0776923    	5.283110e-004	2.471950e-004	8.218740e-004	3.515660e-004	2.104540e-004
0.0777179    	5.170440e-004	2.468930e-004	8.209440e-004	3.511260e-004	2.101780e-004
0.0777436    	5.259450e-004	2.465890e-004	8.200250e-004	3.506830e-004	2.099020e-004
0.0777692    	5.267930e-004	2.462830e-004	8.191090e-004	3.502350e-004	2.096260e-004
0.0777949    	5.170040e-004	2.459820e-004	8.181990e-004	3.497870e-004	2.093480e-004
0.0778205    	5.185260e-004	2.456820e-004	8.172830e-004	3.493400e-004	2.090690e-004
0.0778462    	5.252910e-004	2.453770e-004	8.163750e-004	3.488900e-004	2.087930e-004
0.0778718    	5.222220e-004	2.450720e-004	8.154520e-004	3.484350e-004	2.085130e-004
0.0778974    	5.475530e-004	2.447670e-004	8.145220e-004	3.479900e-004	2.082350e-004
0.0779231    	5.337440e-004	2.444600e-004	8.135700e-004	3.475510e-004	2.079560e-004
0.0779487    	5.176150e-004	2.441510e-004	8.126700e-004	3.471200e-004	2.076750e-004
0.0779744    	4.949830e-004	2.438450e-004	8.117680e-004	3.466900e-004	2.073990e-004
0.078        	4.967450e-004	2.435370e-004	8.108690e-004	3.462570e-004	2.071250e-004
0.0780256    	4.849650e-004	2.432280e-004	8.099900e-004	3.458200e-004	2.068530e-004
0.0780513    	5.283740e-004	2.429190e-004	8.091410e-004	3.453920e-004	2.065810e-004
0.0780769    	5.244870e-004	2.426050e-004	8.083740e-004	3.449640e-004	2.063080e-004
0.0781026    	4.773330e-004	2.422910e-004	8.076210e-004	3.445470e-004	2.060320e-004
0.0781282    	4.784150e-004	2.419750e-004	8.068490e-004	3.441300e-004	2.057560e-004
0.0781538    	4.782590e-004	2.416600e-004	8.060850e-004	3.437150e-004	2.054810e-004
0.0781795    	4.872520e-004	2.413430e-004	8.053240e-004	3.433050e-004	2.052070e-004
0.0782051    	5.021450e-004	2.410260e-004	8.045550e-004	3.428980e-004	2.049380e-004
0.0782308    	5.089610e-004	2.407090e-004	8.037830e-004	3.424880e-004	2.046700e-004
0.0782564    	5.531490e-004	2.403950e-004	8.030160e-004	3.420750e-004	2.044060e-004
0.0782821    	4.758030e-004	2.400830e-004	8.023470e-004	3.416600e-004	2.041400e-004
0.0783077    	4.590420e-004	2.397730e-004	8.016240e-004	3.412530e-004	2.038770e-004
0.0783333    	5.068590e-004	2.394700e-004	8.008860e-004	3.408540e-004	2.036120e-004
0.078359     	5.103420e-004	2.391750e-004	8.000950e-004	3.404520e-004	2.033550e-004
0.0783846    	4.548580e-004	2.388700e-004	7.993700e-004	3.400470e-004	2.031050e-004
0.0784103    	4.576810e-004	2.385680e-004	7.985950e-004	3.396440e-004	2.028550e-004
0.0784359    	4.725050e-004	2.382650e-004	7.978210e-004	3.392490e-004	2.026030e-004
0.0784615    	5.091790e-004	2.379620e-004	7.970470e-004	3.388600e-004	2.023490e-004
0.0784872    	4.978570e-004	2.376570e-004	7.962730e-004	3.384760e-004	2.020940e-004
0.0785128    	4.674210e-004	2.373540e-004	7.954100e-004	3.380860e-004	2.018410e-004
0.0785385    	5.117560e-004	2.370530e-004	7.946260e-004	3.376960e-004	2.015890e-004
0.0785641    	4.569460e-004	2.367530e-004	7.938490e-004	3.373080e-004	2.013340e-004
0.0785897    	4.583170e-004	2.364540e-004	7.931650e-004	3.369210e-004	2.010820e-004
0.0786154    	4.350210e-004	2.361540e-004	7.924680e-004	3.365330e-004	2.008350e-004
0.078641     	4.287290e-004	2.358530e-004	7.917880e-004	3.361540e-004	2.005890e-004
0.0786667    	4.256020e-004	2.355570e-004	7.911270e-004	3.357770e-004	2.003420e-004
0.0786923    	4.224030e-004	2.352580e-004	7.904710e-004	3.354000e-004	2.000940e-004
0.0787179    	4.243340e-004	2.349570e-004	7.898310e-004	3.350220e-004	1.998460e-004
0.0787436    	4.209340e-004	2.346540e-004	7.892080e-004	3.346540e-004	1.995970e-004
0.0787692    	4.203780e-004	2.343500e-004	7.885970e-004	3.342930e-004	1.993490e-004
0.0787949    	4.208290e-004	2.340460e-004	7.879830e-004	3.339410e-004	1.990990e-004
0.0788205    	4.243650e-004	2.337430e-004	7.873870e-004	3.335860e-004	1.988550e-004
0.0788462    	4.276250e-004	2.334390e-004	7.867920e-004	3.332300e-004	1.986090e-004
0.0788718    	4.336480e-004	2.331330e-004	7.862050e-004	3.328750e-004	1.983660e-004
0.0788974    	4.312630e-004	2.328300e-004	7.856400e-004	3.325170e-004	1.981240e-004
0.0789231    	4.391310e-004	2.325230e-004	7.850870e-004	3.321550e-004	1.978860e-004
0.0789487    	4.633070e-004	2.322190e-004	7.845400e-004	3.317970e-004	1.976520e-004
0.0789744    	4.448040e-004	2.319140e-004	7.840380e-004	3.314400e-004	1.974170e-004
0.079        	4.370080e-004	2.316100e-004	7.835320e-004	3.310830e-004	1.971820e-004
0.0790256    	4.287590e-004	2.313030e-004	7.830390e-004	3.307280e-004	1.969500e-004
0.0790513    	4.257070e-004	2.309940e-004	7.825480e-004	3.303780e-004	1.967170e-004
0.0790769    	4.373590e-004	2.306850e-004	7.820720e-004	3.300420e-004	1.964850e-004
0.0791026    	4.685400e-004	2.303810e-004	7.816110e-004	3.297080e-004	1.962520e-004
0.0791282    	4.225560e-004	2.300830e-004	7.811850e-004	3.293700e-004	1.960230e-004
0.0791538    	4.208350e-004	2.297900e-004	7.807200e-004	3.290310e-004	1.958000e-004
0.0791795    	4.261650e-004	2.294970e-004	7.802670e-004	3.286900e-004	1.955770e-004
0.0792051    	4.349600e-004	2.292020e-004	7.798000e-004	3.283500e-004	1.953570e-004
0.0792308    	4.691180e-004	2.289060e-004	7.793310e-004	3.280080e-004	1.951420e-004
0.0792564    	4.301640e-004	2.286070e-004	7.788290e-004	3.276730e-004	1.949280e-004
0.0792821    	5.139570e-004	2.283080e-004	7.783600e-004	3.273380e-004	1.947100e-004
